100.00, 98.65, 98.39, 98.39, 98.05, 97.44, 95.90, 96.53, 97.36, 99.07, 97.43, 97.68, 97.89, 96.30, 97.06, 97.79, 97.56, 97.05, 97.26, 97.05, 95.51, 94.95, 95.50, 94.55, 94.12, 93.44, 92.80, 92.75, 92.41, 91.72, 92.30, 92.29, 92.40, 91.76, 92.22, 91.54, 91.12, 90.43, 90.56, 90.55, 90.68, 90.25, 90.70, 90.54, 90.39, 90.94, 91.88, 91.94, 91.34, 90.90, 91.45, 91.69, 91.65, 92.03, 91.86, 91.99, 91.45, 90.65, 90.15, 90.12, 89.14, 89.07, 88.14, 87.80, 87.56, 87.97, 88.21, 87.39, 87.03, 87.15, 86.47, 86.97, 87.09, 86.31, 85.86, 84.85, 84.70, 84.34, 85.12, 84.74, 83.55, 84.12, 83.71, 82.75, 82.50, 82.69, 82.79, 82.51, 81.85, 80.96, 81.35, 81.14, 80.84, 80.74, 80.80, 80.36, 80.16, 80.01, 80.14, 80.11, 79.84, 80.28, 79.69, 79.30, 79.00, 78.89, 79.53, 79.28, 78.89, 78.71, 77.94, 77.12, 77.01, 77.50, 77.19, 77.57, 77.60, 77.85, 77.14, 77.01, 76.49, 76.79, 76.68, 76.62, 76.50, 76.71, 76.66, 76.40, 75.61, 76.46, 76.65, 76.74, 76.81, 76.31, 76.61, 76.22, 75.95, 76.24, 76.62, 76.14, 76.47, 76.74, 75.95, 76.53, 76.50, 76.32, 76.07, 76.47, 76.82, 76.78, 76.34, 76.95, 77.29, 76.82, 77.20, 77.57, 77.86, 77.75, 77.85, 78.26, 78.25, 77.85, 77.16, 77.39, 77.40, 76.74, 77.24, 75.38, 74.62, 74.24, 74.06, 74.14, 73.74, 73.59, 73.45, 73.03, 72.66, 72.50, 71.54, 71.61, 71.64, 70.97, 70.34, 70.57, 71.31, 70.95, 70.97, 71.59, 71.82, 72.50, 71.40, 71.12, 68.81, 69.57, 69.88, 69.78, 69.81, 69.60, 69.40, 69.24, 69.15, 68.99, 68.90, 69.04, 68.56, 68.99, 68.95, 69.36, 69.21, 69.32, 69.36, 69.88, 69.89, 68.84, 68.64, 68.54, 67.16, 66.66, 66.29, 66.44, 66.20, 65.50, 65.06, 64.81, 64.60, 64.45, 63.69, 62.47, 62.31, 62.10, 62.12, 62.05, 61.61, 61.31, 60.86, 60.75, 60.91, 60.62, 60.62, 60.89, 60.64, 60.46, 60.19, 60.30, 59.42, 59.81, 58.76, 58.67, 57.81, 57.11, 56.94, 56.79, 56.56, 56.74, 56.56, 56.69, 55.72, 54.55, 54.84, 54.59, 54.61, 54.40, 54.26, 54.62, 54.44, 54.35, 54.22, 54.22, 53.56, 53.25, 53.21, 52.88, 52.41, 51.85, 51.41, 50.19, 49.61, 49.39, 49.69, 50.05, 50.14, 50.31, 50.36, 50.03, 49.78, 49.81, 49.75, 50.21, 48.74, 48.60, 48.12, 47.99, 47.91, 48.39, 48.24, 48.14, 47.91, 47.72, 47.72, 48.06, 47.47, 48.15, 48.45, 48.64, 47.81, 47.97, 48.06, 48.15, 48.25, 48.38, 47.29, 47.12, 46.65, 46.26, 46.29, 46.46, 46.20, 45.56, 46.21, 46.29, 46.12, 45.39, 44.89, 44.81, 44.76, 43.70, 43.40, 43.36, 43.31, 43.17, 41.91, 42.05, 41.67, 40.71, 40.31, 40.20, 40.12, 38.92, 38.84, 38.97, 38.96, 39.30, 38.22, 38.54, 38.84, 38.90, 38.99, 37.99, 37.66, 37.70, 37.91, 38.08, 37.46, 37.31, 37.74, 37.42, 37.84, 37.69, 37.64, 37.71, 36.62, 36.25, 36.40, 35.20, 35.10, 35.08, 35.24, 35.11, 33.71, 33.92, 34.08, 34.11, 32.75, 32.59, 32.44, 32.56, 32.41, 32.61, 32.51, 32.79, 32.67, 32.54, 32.28, 32.39, 32.59, 32.70, 32.26, 32.38, 32.28, 31.21, 31.42, 31.33, 31.36, 31.20, 30.51, 30.14, 30.35, 30.09, 30.23, 30.00, 29.89, 29.98, 30.11, 30.36, 30.39, 30.50, 30.44, 29.24, 29.27, 29.34, 28.69, 28.45, 28.41, 28.42, 28.44, 28.34, 28.19, 28.30, 28.42, 28.05, 28.12, 27.90, 27.80, 27.66, 27.89, 27.99, 27.74, 28.14, 28.14, 27.06, 27.05, 26.81, 27.05, 27.04, 27.38, 27.55, 27.54, 27.41, 27.86, 27.98, 27.95, 27.88, 26.69, 26.94, 27.35, 27.26, 27.41, 27.16, 25.14, 25.27, 24.33, 24.08, 23.96, 23.86, 23.67, 23.55, 23.75, 23.88, 23.98, 23.40, 23.65, 23.41, 23.27, 23.45, 23.38, 23.10, 23.17, 22.99, 23.14, 23.14, 23.40, 23.50, 23.58, 23.42, 23.29, 23.25, 23.27, 23.26, 23.01, 23.33, 23.49, 23.56, 23.67, 23.81, 23.83, 23.88, 24.01, 24.11, 23.86, 23.88, 23.69, 23.74, 23.95, 23.74, 23.52, 22.62, 21.51, 20.61, 20.88, 20.98, 20.95, 20.79, 20.61, 20.29, 20.30, 20.41, 20.27, 20.27, 20.09, 18.99, 18.96, 19.04, 18.80, 18.99, 18.73, 17.74, 17.85, 17.52, 17.30, 17.39, 17.30, 17.19, 17.00, 16.60, 16.70, 16.67, 16.52, 16.46, 16.45, 16.40, 16.50, 16.48, 16.27, 16.44, 15.43, 15.51, 15.49, 15.20, 14.99, 15.04, 15.10, 15.24, 15.18, 15.39, 15.38, 15.29, 15.56, 15.73, 15.45, 15.52, 15.48, 15.51, 15.41, 15.65, 15.50, 15.27, 15.36, 15.55, 15.90, 15.74, 15.84, 15.71, 15.68, 15.48, 15.39, 15.27, 15.24, 15.36, 15.11, 15.05, 15.05, 15.27, 14.98, 15.35, 15.14, 15.25, 15.41, 15.54, 15.61, 15.57, 15.70, 15.50, 15.49, 15.46, 15.79, 15.56, 15.76, 15.62, 15.80, 15.85, 15.85, 15.95, 16.00, 16.01, 16.04, 16.08, 15.96, 16.10, 16.04, 15.90, 16.15, 14.95, 15.29, 15.23, 15.12, 14.96, 14.89, 14.96, 14.93, 14.59, 14.60, 14.59, 13.44, 13.51, 13.74, 13.73, 13.89, 14.00, 14.01, 12.85, 12.82, 13.02, 12.91, 12.54, 12.50, 12.65, 12.50, 12.50, 12.39, 12.18, 12.24, 12.11, 11.86, 11.91, 11.75, 11.57, 11.48, 11.46, 11.49, 11.51, 11.38, 10.43, 10.48, 10.39, 10.15, 10.15, 9.91, 9.75, 9.76, 9.62, 9.71, 9.57, 9.57, 9.39, 9.46, 9.61, 9.60, 9.64, 9.80, 9.77, 9.73, 9.69, 9.52, 9.64, 8.51, 8.41, 8.21, 8.21, 8.01, 7.93, 8.00, 8.05, 8.10, 8.27, 8.09, 8.10, 8.21, 8.11, 8.19, 8.19, 8.23, 8.25, 8.18, 8.19, 8.24, 8.01, 7.89, 7.97, 8.09, 7.91, 7.96, 7.99, 7.90, 8.06, 8.09, 7.90, 7.84, 7.71, 7.74, 7.78, 7.76, 7.71, 7.53, 7.57, 7.51, 7.61, 7.54, 7.56, 7.54, 7.45, 7.59, 7.43, 7.69, 7.68, 7.84, 7.94, 7.78, 7.69, 7.70, 7.64, 7.75, 7.82, 7.79, 7.75, 7.68, 7.64, 7.78, 7.78, 7.75, 7.59, 7.64, 7.54, 7.59, 7.44, 7.44, 7.32, 7.43, 7.51, 6.55, 6.44, 6.34, 6.25, 6.18, 6.05, 6.03, 5.90, 5.89, 5.88, 6.00, 6.00, 6.03, 5.94, 5.90, 5.96, 6.10, 6.12, 6.06, 6.21, 6.14, 6.20, 6.11, 6.18, 6.07, 5.99, 5.99, 5.97, 4.90, 4.97, 4.99, 4.99, 5.06, 4.99, 5.09, 5.07, 5.07, 4.96, 4.91, 4.90, 4.93, 4.85, 4.97, 4.05, 4.20, 4.00, 3.99, 4.01, 4.03, 4.01, 3.88, 4.05, 3.95, 3.90, 3.85, 3.81, 3.92, 3.89, 3.99, 4.10, 4.09, 4.10, 4.07, 4.16, 4.15, 4.15, 4.15, 2.99, 3.08, 3.05, 2.95, 3.00, 2.88, 2.90, 2.83, 2.91, 2.78, 2.75, 2.85, 2.78, 2.70, 2.72, 2.71, 2.71, 2.78, 2.79, 2.86, 2.90, 2.89, 2.94, 2.94, 2.88, 2.96, 3.08, 3.12, 3.16, 3.17, 3.34, 3.29, 3.24, 3.08, 2.97, 3.00, 2.92, 2.90, 2.84, 2.84, 2.96, 2.85, 2.84, 2.85, 2.75, 2.72, 1.59, 1.59, 1.51, 1.59, 1.59, 1.56, 1.67, 1.66, 1.62, 1.56, 1.54, 1.55, 1.54, 1.55, 1.52, 1.46, 1.60, 1.50, 1.54, 1.55, 1.58, 1.59, 1.49, 1.50, 1.40, 1.40, 1.33, 1.39, 1.42, 1.40, 1.36, 1.40, 1.39, 1.31, 1.29, 1.40, 1.40, 1.42, 1.46, 1.49, 1.50, 1.54, 1.58, 1.60, 1.61, 1.61, 1.56, 1.59, 1.58, 1.54, 1.41, 1.41, 1.40, 1.49, 1.55, 1.65, 1.80, 1.75, 1.73, 1.73, 1.85, 1.88, 1.89, 1.95, 1.85, 1.91, 1.94, 1.99, 1.96, 1.91, 1.92, 1.86, 1.79, 1.81, 1.90, 1.90, 1.86, 1.76, 1.76, 1.85, 1.77, 1.79, 1.81, 1.76, 1.75, 1.73, 1.60, 1.65, 1.73, 1.74, 1.73, 1.67, 1.55, 1.55, 1.48, 1.38, 1.40, 1.46, 1.50, 1.42, 1.45, 1.41, 1.39, 1.36, 1.41, 1.38, 1.34, 1.36, 1.30, 1.35, 1.35, 1.44, 1.41, 1.34, 1.34, 1.26, 1.25, 1.23, 1.26, 1.30, 1.27, 1.20, 1.20, 1.20, 1.14, 1.14, 1.11, 1.11, 1.06, 1.05, 0.95, 1.05, 1.02, 1.06, 1.09, 1.06, 1.10, 1.08, 1.15, 1.17, 1.15, 1.17, 1.23, 1.17, 1.15, 1.19, 1.09, 1.06, 1.00, 0.99, 1.01, 1.06, 1.09, 1.06, 1.06, 1.06, 1.06, 1.06, 1.01, 1.02, 1.02, 1.02, 0.99, 1.04, 1.01, 0.98, 0.90, 0.91, 0.84, 0.86, 0.85, 0.85, 0.77, 0.68, 0.62, 0.62, 0.57, 0.60, 0.60, 0.56, 0.51, 0.57, 0.54, 0.49, 0.49, 0.44, 0.39, 0.34, 0.29, 0.26, 0.30, 0.22, 0.24, 0.24, 0.31, 0.30, 0.25, 0.32, 0.30, 0.31, 0.36, 0.44, 0.41, 0.36, 0.39, 0.40, 0.34, 0.36, 0.39, 0.39, 0.34, 0.36, 0.44, 0.46, 0.46, 0.49, 0.49, 0.49, 0.49, 0.56, 0.51, 0.57, 0.52, 0.47, 0.47, 0.47, 0.43, 0.40, 0.43, 0.46, 0.44, 0.41, 0.46, 0.46, 0.43, 0.45, 0.40, 0.43, 0.44, 0.46, 0.45, 0.38, 0.43, 0.50, 0.52, 0.59, 0.59, 0.61, 0.56, 0.61, 0.61, 0.56, 0.55, 0.55, 0.51, 0.49, 0.49, 0.54, 0.57, 0.55, 0.57, 0.60, 0.57, 0.55, 0.52, 0.50, 0.47, 0.47, 0.50, 0.55, 0.52, 0.55, 0.52, 0.43, 0.40, 0.38, 0.40, 0.44, 0.41, 0.41, 0.36, 0.34, 0.31, 0.34, 0.36, 0.41, 0.46, 0.49, 0.46, 0.44, 0.49, 0.52, 0.50, 0.47, 0.50, 0.47, 0.50, 0.50, 0.54, 0.57, 0.55, 0.52, 0.55, 0.52, 0.51, 0.54, 0.51, 0.49, 0.46, 0.49, 0.52, 0.57, 0.55, 0.55, 0.52, 0.50, 0.54, 0.51, 0.56, 0.59, 0.62, 0.66, 0.69, 0.64, 0.61, 0.61, 0.66, 0.66, 0.64, 0.61, 0.59, 0.49, 0.46, 0.51, 0.49, 0.51, 0.49, 0.46, 0.44, 0.46, 0.44, 0.41, 0.44, 0.46, 0.50, 0.47, 0.51, 0.51, 0.51, 0.49, 0.46, 0.44, 0.41, 0.41, 0.39, 0.41, 0.40, 0.43, 0.40, 0.38, 0.41, 0.44, 0.41, 0.45, 0.47, 0.43, 0.46, 0.49, 0.46, 0.44, 0.41, 0.39, 0.36, 0.39, 0.36, 0.39, 0.36, 0.39, 0.41, 0.44, 0.41, 0.44, 0.44, 0.41, 0.44, 0.41, 0.44, 0.46, 0.44, 0.41, 0.40, 0.43, 0.50, 0.52, 0.51, 0.54, 0.54, 0.57, 0.60, 0.64, 0.61, 0.64, 0.69, 0.71, 0.69, 0.71, 0.69, 0.64, 0.61, 0.59, 0.61, 0.60, 0.57, 0.55, 0.59, 0.59, 0.62, 0.60, 0.57, 0.55, 0.60, 0.62, 0.65, 0.65, 0.70, 0.74, 0.71, 0.69, 0.71, 0.76, 0.76, 0.74, 0.71, 0.74, 0.77, 0.75, 0.77, 0.77, 0.80, 0.82, 0.80, 0.77, 0.75, 0.73, 0.75, 0.77, 0.76, 0.76, 0.79, 0.79, 0.76, 0.81, 0.79, 0.76, 0.74, 0.69, 0.71, 0.69, 0.66, 0.64, 0.66, 0.69, 0.71, 0.76, 0.74, 0.71, 0.70, 0.73, 0.75, 0.73, 0.76, 0.79, 0.82, 0.80, 0.77, 0.77, 0.75, 0.74, 0.76, 0.79, 0.81, 0.81, 0.79, 0.81, 0.84, 0.84, 0.86, 0.85, 0.85, 0.82, 0.88, 0.85, 0.84, 0.82, 0.85, 0.82, 0.80, 0.75, 0.70, 0.68, 0.65, 0.69, 0.71, 0.69, 0.73, 0.75, 0.70, 0.68, 0.65, 0.62, 0.60, 0.57, 0.68, 0.70, 0.74, 0.76, 0.76, 0.80, 0.82, 0.86, 0.84, 0.82, 0.80, 0.82, 0.88, 0.90, 0.93, 0.88, 0.93, 0.95, 0.93, 0.90, 0.93, 0.95, 0.90, 0.90, 0.88, 0.90, 0.88, 0.91, 0.89, 0.86, 0.89, 0.91, 0.89, 0.86, 0.89, 0.86, 0.84, 0.81, 0.86, 0.84, 0.81, 0.84, 0.86, 0.86, 0.84, 0.86, 0.84, 0.86, 0.84, 0.84, 0.81, 0.84, 0.81, 0.86, 0.81, 0.79, 0.81, 0.79, 0.79, 0.82, 0.85, 0.82, 0.80, 0.77, 0.82, 0.85, 0.88, 0.90, 0.90, 0.88, 0.86, 0.89, 0.86, 0.90, 0.88, 0.90, 0.90, 0.88, 0.85, 0.82, 0.80, 0.82, 0.85, 0.82, 0.81, 0.79, 0.81, 0.79, 0.76, 0.80, 0.82, 0.80, 0.80, 0.82, 0.81, 0.86, 0.90, 0.88, 0.85, 0.82, 0.80, 0.85, 0.85, 0.85, 0.88, 0.82, 0.86, 0.89, 0.84, 0.88, 0.90, 0.88, 0.85, 0.82, 0.85, 0.88, 0.86, 0.86, 0.90, 0.90, 0.93, 0.90, 0.88, 0.90, 0.94, 0.91, 0.89, 0.91, 0.89, 0.89, 0.88, 0.90, 0.88, 0.88, 0.90, 0.90, 0.88, 0.85, 0.88, 0.85, 0.85, 0.88, 0.93, 0.90, 0.88, 0.90, 0.88, 0.90, 0.85, 0.85, 0.88, 0.85, 0.84, 0.79, 0.76, 0.79, 0.81, 0.79, 0.84, 0.81, 0.79, 0.81, 0.79, 0.76, 0.81, 0.85, 0.88, 0.90, 0.94, 0.91, 0.89, 0.86, 0.89, 0.86, 0.85, 0.88, 0.85, 0.82, 0.85, 0.82, 0.80, 0.77, 0.75, 0.73, 0.75, 0.74, 0.76, 0.74, 0.76, 0.75, 0.77, 0.77, 0.75, 0.73, 0.70, 0.73, 0.70, 0.74, 0.71, 0.69, 0.66, 0.69, 0.66, 0.61, 0.59, 0.56, 0.54, 0.49, 0.51, 0.54, 0.59, 0.64, 0.61, 0.59, 0.61, 0.56, 0.59, 0.56, 0.54, 0.56, 0.54, 0.51, 0.54, 0.59, 0.61, 0.61, 0.59, 0.56, 0.54, 0.51, 0.50, 0.55, 0.52, 0.55, 0.57, 0.62, 0.68, 0.68, 0.65, 0.68, 0.65, 0.68, 0.71, 0.75, 0.80, 0.84, 0.89, 0.91, 0.89, 0.86, 0.84, 0.84, 0.88, 0.82, 0.80, 0.77, 0.75, 0.77, 0.80, 0.77, 0.77, 0.80, 0.82, 0.85, 0.82, 0.80, 0.82, 0.85, 0.95, 0.93, 0.88, 0.85, 0.82, 0.80, 0.77, 0.80, 0.77, 0.75, 0.73, 0.70, 0.75, 0.73, 0.70, 0.68, 0.65, 0.64, 0.61, 0.59, 0.56, 0.60, 0.57, 0.60, 0.60, 0.57, 0.60, 0.57, 0.60, 0.57, 0.57, 0.55, 0.59, 0.56, 0.59, 0.62, 0.60, 0.59, 0.56, 0.59, 0.56, 0.59, 0.59, 0.56, 0.54, 0.51, 0.49, 0.51, 0.49, 0.46, 0.50, 0.50, 0.52, 0.50, 0.54, 0.51, 0.51, 0.49, 0.46, 0.46, 0.49, 0.46, 0.49, 0.51, 0.49, 0.44, 0.46, 0.41, 0.39, 0.34, 0.31, 0.35, 0.32, 0.30, 0.32, 0.35, 0.32, 0.32, 0.30, 0.25, 0.22, 0.20, 0.22, 0.17, 0.15, 0.12, 0.10, 0.08, 0.05, 0.05, 0.03, 0.05, 0.03, 0.05, 0.09, 0.09, 0.06, 0.04, 0.03, 0.00
